2026-03-18 15:10:11,535 | INFO | auto_paper_download.downloader | Preparing downloads for 1 DOI(s).
2026-03-18 15:10:11,536 | INFO | auto_paper_download.downloader | Download plan: 1 total DOIs (Elsevier=1)
2026-03-18 15:10:11,536 | INFO | auto_paper_download.downloader | Example DOIs queued: 10.1016/j.watres.2018.08.012
2026-03-18 15:10:11,542 | INFO | auto_paper_download.downloader | Beginning downloads; files will be stored in /mnt/d/paper_data/pdf/Water/harvester_downloads
2026-03-18 15:10:19,883 | INFO | auto_paper_download.supplements | No supplementary candidates detected for DOI 10.1016/j.watres.2018.08.012
2026-03-18 15:10:21,391 | INFO | auto_paper_download.downloader | Preparing downloads for 1 DOI(s).
2026-03-18 15:10:21,391 | INFO | auto_paper_download.downloader | Download plan: 1 total DOIs (Crossref=1)
2026-03-18 15:10:21,391 | INFO | auto_paper_download.downloader | Example DOIs queued: 10.17184/eac.7047
2026-03-18 15:10:21,400 | INFO | auto_paper_download.downloader | Beginning downloads; files will be stored in /mnt/d/paper_data/pdf/Water/harvester_downloads
2026-03-18 15:10:39,366 | WARNING | auto_paper_download.clients | Skipping 10.17184/eac.7047 (Crossref)：No PDF link found via Crossref for DOI 10.17184/eac.7047
2026-03-18 15:10:39,368 | INFO | auto_paper_download.downloader | Preparing downloads for 1 DOI(s).
2026-03-18 15:10:39,368 | INFO | auto_paper_download.downloader | Download plan: 1 total DOIs (Crossref=1)
2026-03-18 15:10:39,369 | INFO | auto_paper_download.downloader | Example DOIs queued: 10.3403/30364472
2026-03-18 15:10:39,371 | INFO | auto_paper_download.downloader | Beginning downloads; files will be stored in /mnt/d/paper_data/pdf/Water/harvester_downloads
2026-03-18 15:10:54,290 | WARNING | auto_paper_download.clients | Skipping 10.3403/30364472 (Crossref)：No PDF link found via Crossref for DOI 10.3403/30364472
2026-03-18 15:10:54,294 | INFO | root | Saved 16 path(s).
2026-03-18 15:10:54,294 | INFO | root | 27 DOI(s) failed in this run. See: downloads/state/20260318_145843_failures.txt
